case,DAT,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g
25,13,26.36520826,58.94993057,571.7770833,1.061141193,543.36875,13040.85,8737.093796,209690.2511,0,0,0,0,8737.093796,209690.2511,14.00730232
25,14,30.23388881,59.10513887,562.8541667,1.038171598,413.5945833,9926.27,8734.515379,209628.3691,0,0,0,0,8734.515379,209628.3691,17.00957702
25,15,25.55051781,58.73737284,532.3829096,1.074762478,416.5416667,9997,8718.787038,209250.8889,0,0,0,0,8718.787038,209250.8889,20.8267906
25,16,27.77215264,59.16861107,566.2611111,1.063002142,432.5083333,10380.2,8722.396821,209337.5237,3.10275,74.466,1.7623125,42.2955,8727.261883,209454.2852,25.57907005
25,17,27.6893102,58.65239463,554.3646073,1.071031327,399.395,9585.48,4359.715821,104633.1797,1396.5133,33516.3192,880.764625,21138.351,6636.993746,159287.8499,27.62394002
25,18,30.59759278,60.56931729,567.3114054,1.068502883,544.1725,13060.14,4362.809921,104707.4381,1397.4786,33539.4864,877.5010833,21060.026,6637.789604,159306.9505,32.08453334
25,19,31.88427116,60.48805797,604.3314655,1.112120703,512.1308333,12291.14,4361.778554,104682.6853,1397.27175,33534.522,879.198125,21100.755,6638.248429,159317.9623,36.8250585
25,20,30.75910235,59.90917978,585.6889151,1.202632306,1498.184583,35956.43,2189.204671,52540.9121,702.11785,16850.8284,441.8182708,10603.6385,3333.140792,79995.379,42.18232733
25,21,30.94247162,60.02125829,562.2881356,1.314915871,1650.53125,39612.75,2188.688988,52528.5357,701.2215,16829.316,441.6224583,10598.939,3331.532946,79956.7907,48.97434872
25,22,27.03127146,59.21697073,551.9939895,1.357330308,1729.326667,41503.84,2188.946829,52534.7239,700.532,16812.768,441.4266458,10594.2395,3330.905475,79941.7314,55.08046359
25,23,27.45304601,59.29991288,571.1536841,1.01579724,1181.4525,28354.86,2532.778692,60786.6886,811.6794,19480.3056,511.0053542,12264.1285,3855.463446,92531.1227,64.96754364
25,24,24.8270138,60.33097228,558.5965278,1.024659102,144.58875,3470.13,4354.172225,104500.1334,1394.0311,33456.7464,880.373,21128.952,6628.576325,159085.8318,74.68126609
25,25,24.38351524,60.5694468,571.2221743,1.005195617,119.94625,2878.71,4362.036396,104688.8735,1396.6512,33519.6288,880.8951667,21141.484,6639.582763,159349.9863,82.43437325
25,26,24.97282555,60.5954071,540.8791906,0.970553701,140.94625,3382.71,4361.778554,104682.6853,1396.99595,33527.9028,881.547875,21157.149,6640.322379,159367.7371,89.18731113
25,27,27.50935017,60.67396067,516.4275424,0.940868774,149.83875,3596.13,4359.329058,104623.8974,1396.2375,33509.7,881.4826042,21155.5825,6637.049163,159289.1799,97.80407273
26,0,24.24956347,58.00742037,520.7895833,1.039399071,82.12458333,1970.99,6388.414054,153321.9373,101.01175,2424.282,63.76960417,1530.4705,6553.195408,157276.6898,0.315897173
26,1,28.48025649,53.14591928,617.4295668,1.033013887,144.8566667,3476.56,8734.257538,209622.1809,0,0,0,0,8734.257538,209622.1809,0.551604626
26,2,35.02881826,50.43995754,611.8157251,0.978491338,126.6954167,3040.69,8726.006604,209424.1585,0,0,0,0,8726.006604,209424.1585,0.666035635
26,3,26.53513875,53.91000005,608.1512006,1.030711659,140.94625,3382.71,8732.839408,209588.1458,0,0,0,0,8732.839408,209588.1458,0.746534419
26,4,27.36465271,54.48798608,602.8638889,1.027910163,131.1416667,3147.4,8704.090063,208898.1615,0,0,0,0,8704.090063,208898.1615,0.874820325
26,5,26.76307462,54.84813711,675.2235153,1.029573007,116.9991667,2807.98,8728.069338,209473.6641,0,0,0,0,8728.069338,209473.6641,1.24012336
26,6,26.32367448,56.35658261,581.4878289,1.031304685,128.3029167,3079.27,8730.260992,209526.2638,0,0,0,0,8730.260992,209526.2638,1.418845441
26,7,26.6955049,56.70727637,596.1553084,1.030451218,101.5170833,2436.41,8728.069338,209473.6641,0,0,0,0,8728.069338,209473.6641,1.86426178
26,8,25.86971026,57.51031612,575.778113,1.033268691,137.73125,3305.55,8715.692938,209176.6305,0,0,0,0,8715.692938,209176.6305,2.871731422
26,9,25.37554589,57.06137451,617.174114,1.038497081,140.4104167,3369.85,8720.076246,209281.8299,0,0,0,0,8720.076246,209281.8299,4.340945847
26,10,28.15791425,56.83318852,732.8236111,1.025940273,124.2841667,2982.82,8735.417825,209650.0278,0,0,0,0,8735.417825,209650.0278,5.640438487
26,11,26.67468795,56.25624409,699.4515184,1.02919042,109.3379167,2624.11,8726.651208,209439.629,0,0,0,0,8726.651208,209439.629,7.70430189
26,12,26.2513888,56.55534719,630.5180438,1.033398966,124.3925,2985.42,8729.745308,209513.8874,0,0,0,0,8729.745308,209513.8874,10.2524383
26,13,25.99177957,56.42036155,554.0831896,1.033568336,139.8745833,3356.99,8735.288904,209646.9337,0,0,0,0,8735.288904,209646.9337,13.11237669
26,14,28.05583328,56.13409723,641.5375,1.028307789,126.1595833,3027.83,7450.5928,178814.2272,410.32145,9847.7148,257.297625,6175.143,8118.211875,194837.085,15.01385759
26,15,32.6702777,56.96534727,681.7180556,1.010466787,130.1783333,3124.28,4359.071217,104617.7092,1396.99595,33527.9028,877.4358125,21058.4595,6633.502979,159204.0715,16.66021797
26,16,31.72004815,57.08020837,639.1129708,1.049410817,124.9283333,2998.28,4361.13395,104667.2148,1396.72015,33521.2836,877.5663542,21061.5925,6635.420454,159250.0909,18.05708152
26,17,31.87631937,56.2033333,643.9305556,1.074977029,134.08875,3218.13,4351.85165,104444.4396,1394.3069,33463.3656,878.5454167,21085.09,6624.703967,158992.8952,21.16830258
26,18,26.8529165,56.641875,643.9861111,1.104396888,133.0170833,3192.41,4359.071217,104617.7092,1396.99595,33527.9028,880.8951667,21141.484,6636.962333,159287.096,24.78380022
26,19,31.71479149,56.67423609,631.6041667,1.074695907,118.33875,2840.13,4362.552079,104701.2499,1396.7891,33522.9384,880.9604375,21143.0505,6640.301617,159367.2388,28.99060145
26,20,32.12695607,56.98786602,618.3497877,1.092979235,130.44625,3130.71,4361.649633,104679.5912,1397.6165,33542.796,881.2867917,21150.883,6640.552925,159373.2702,33.87009999
26,21,26.77668568,56.53375481,647.4561782,1.145307333,99.21416667,2381.14,4357.653088,104583.6741,1395.61695,33494.8068,880.2424583,21125.819,6633.512496,159204.2999,40.07583373
26,22,25.04310959,56.95933379,576.2417373,1.15127493,130.1783333,3124.28,4362.165317,104691.9676,1396.72015,33521.2836,881.8742292,21164.9815,6640.759696,159378.2327,48.3973896
26,23,24.81533719,57.34804524,616.9752208,1.139910205,135.4283333,3250.28,4358.813375,104611.521,1396.44435,33514.6644,880.5035417,21132.085,6635.761267,159258.2704,53.20069162
26,24,24.27333323,57.86930554,598.2243056,1.127150029,133.285,3198.84,4357.137404,104571.2977,1395.548,33493.152,880.373,21128.952,6633.058404,159193.4017,64.31197798
26,25,23.68159233,58.66131826,607.2575683,1.108294501,151.1783333,3628.28,4364.356971,104744.5673,1396.16855,33508.0452,881.0257083,21144.617,6641.551229,159397.2295,73.15731865
26,26,24.17152771,58.37100286,608.4548611,1.081612753,129.6425,3111.42,4359.844742,104636.2738,1396.16855,33508.0452,881.2867917,21150.883,6637.300083,159295.202,76.42705166
26,27,23.59842391,59.04608283,574.5715749,1.071243508,118.0708333,2833.7,4360.102583,104642.462,1396.44435,33514.6644,880.5035417,21132.085,6637.050475,159289.2114,81.998846
27,0,24.15620147,47.03701348,786.7381132,1.650429628,523.4858333,12563.66,4952.493813,118859.8515,521.74465,12521.8716,833.1169167,19994.806,6307.355379,151376.5291,0.656983347
27,1,22.75284718,52.14230923,604.2854167,1.525239166,868.2258333,20837.42,8614.490083,206747.762,729.9047,17517.7128,1244.975875,29879.421,10589.37066,254144.8958,1.331503481
27,2,23.4108332,52.38698362,545.2097222,1.524130589,835.48875,20051.73,8612.685192,206704.4446,729.97365,17519.3676,1246.738188,29921.7165,10589.39703,254145.5287,1.373847872
27,3,23.71791658,53.70100231,541.9659722,1.525518715,736.9525,17686.86,8613.329796,206719.9151,731.1458,17547.4992,1246.020208,29904.485,10590.4958,254171.8993,2.576530333
27,4,24.40340265,61.47478065,524.8708333,1.519548851,950.6929167,22816.63,8614.747925,206753.9502,730.4563,17530.9512,1245.041146,29880.9875,10590.24537,254165.8889,2.921931567
27,5,24.89812488,67.36753152,528.9944444,1.516062439,949.4045833,22785.71,8613.458717,206723.0092,729.491,17507.784,1246.15075,29907.618,10589.10047,254138.4112,3.118955156
27,6,24.04242527,69.12257821,540.5760599,1.534659807,844.33,20263.92,8601.855842,206444.5402,729.83575,17516.058,1245.693854,29896.6525,10577.38545,253857.2507,3.420199589
27,7,23.43967761,65.92368868,558.5256944,1.548462098,840.8983333,20181.56,8615.52145,206772.5148,730.87,17540.88,1245.759125,29898.219,10592.15058,254211.6138,4.182792669
27,8,22.742473,60.29232605,557.6902508,1.559498547,902.5704167,21661.69,8574.008942,205776.2146,727.49145,17459.7948,1237.208646,29693.0075,10538.70904,252929.0169,4.277614934
27,9,22.76305546,57.30395853,535.28125,1.564480247,777.2483333,18653.96,8604.047496,206497.1399,729.0773,17497.8552,1245.041146,29880.9875,10578.16594,253875.9826,4.384297222
27,10,22.50465202,56.04588236,531.042687,1.571352768,800.9845833,19223.63,7700.441375,184810.593,680.9502,16342.8048,1160.450146,27850.8035,9541.841721,229004.2013,5.27538651
27,11,22.7090277,58.44951398,530.1666667,1.57622768,895.82125,21499.71,8598.5039,206364.0936,729.55995,17509.4388,1243.213563,29837.1255,10571.27741,253710.6579,5.745404056
27,12,22.84127605,59.21468663,544.4285985,1.577778236,800.2320833,19205.57,8034.733096,192833.5943,679.847,16316.328,1139.889833,27357.356,9854.469929,236507.2783,7.193084598
27,13,22.72679626,62.67413616,557.0590307,1.584646923,811.1595833,19467.83,7999.408788,191985.8109,679.5712,16309.7088,1136.234667,27269.632,9815.214654,235565.1517,7.429519181
27,14,22.98298605,66.79235871,545.3381945,1.584786005,934.5608333,22429.46,8612.298429,206695.1623,731.4216,17554.1184,1245.628583,29895.086,10589.34861,254144.3667,9.084532608
27,15,23.6957638,72.93916645,505.5159722,1.574969256,754.635,18111.24,8615.134688,206763.2325,730.93895,17542.5348,1244.518979,29868.4555,10590.59262,254174.2228,11.05062575
27,16,23.85097217,77.67185865,486.05,1.573899817,784.1570833,18819.77,8616.423896,206794.1735,728.59465,17486.2716,1244.780063,29874.7215,10589.79861,254155.1666,13.48138013
27,17,24.28638877,78.79127792,499.3819444,1.557344863,1014.667917,24352.03,8617.197421,206812.7381,729.9047,17517.7128,1246.672917,29920.15,10593.77504,254250.6009,16.66489788
27,18,24.74231682,80.07969577,485.8732712,1.53525254,933.3295833,22399.91,8602.758288,206466.1989,729.28415,17502.8196,1244.649521,29871.5885,10576.69196,253840.607,20.47107637
27,19,24.44798611,81.80000744,541.5765533,1.518229674,845.8291667,20299.9,8612.685192,206704.4446,730.1805,17524.332,1244.518979,29868.4555,10587.38467,254097.2321,25.81228408
27,20,23.88951376,81.53877807,554.1513778,1.497806952,874.6558333,20991.74,8615.263608,206766.3266,729.28415,17502.8196,1244.714792,29873.155,10589.26255,254142.3012,31.84267012
27,21,23.40944439,81.93526349,548.2385606,1.469234455,801.0358333,19224.86,8588.576996,206125.8479,728.59465,17486.2716,1243.278833,29838.692,10560.45048,253450.8115,36.95976105
27,22,23.60124231,81.83275398,624.8310163,1.421462426,778.4795833,18683.51,8599.664188,206391.9405,729.9047,17517.7128,1243.344104,29840.2585,10572.91299,253749.9118,41.4232506
27,23,22.96104153,81.79900695,533.7173611,1.371195852,901.4475,21634.74,8610.493538,206651.8449,730.66315,17535.9156,1244.257896,29862.1895,10585.41458,254049.95,49.08408205
27,24,22.45930541,80.92910731,509.9361111,1.313722114,896.7333333,21521.6,8613.716558,206729.1974,729.0773,17497.8552,1244.388438,29865.3225,10587.1823,254092.3751,56.58878498
27,25,22.8815277,81.01834729,529.7243056,1.258202478,857.5091667,20580.22,8617.197421,206812.7381,729.97365,17519.3676,1246.868729,29924.8495,10594.0398,254256.9552,64.14944888
27,26,22.82138884,81.50806517,538.8569444,1.247203286,852.84625,20468.31,8615.005767,206760.1384,731.5595,17557.428,1246.020208,29904.485,10592.58548,254222.0514,76.49265507
27,27,22.95701381,81.62757197,545.4053472,1.098595037,785.22875,18845.49,8613.200875,206716.821,730.87,17540.88,1244.388438,29865.3225,10588.45931,254123.0235,81.38939272
28,0,31.235027,55.90130421,507.3410075,0.998563781,367.8891667,8829.34,8727.424733,209458.1936,0,0,0,0,8727.424733,209458.1936,0.926222753
28,1,32.32537425,56.63660916,502.1336925,1.002168553,450.0825,10801.98,8732.710488,209585.0517,0,0,0,0,8732.710488,209585.0517,3.910673345
28,2,32.03263891,55.18041661,529.8208333,1.000634385,496.32375,11911.77,8734.515379,209628.3691,0,0,0,0,8734.515379,209628.3691,4.371794606
28,3,31.25319442,58.15208336,531.6263889,1.00622255,367.62125,8822.91,8735.288904,209646.9337,0,0,0,0,8735.288904,209646.9337,4.808090371
28,4,29.58934389,60.16301958,568.5873084,1.019442922,479.82125,11515.71,8732.452646,209578.8635,0,0,0,0,8732.452646,209578.8635,5.081392875
28,5,31.5333661,58.17942205,529.4275188,1.000416782,447.7795833,10746.71,8733.484013,209603.6163,0,0,0,0,8733.484013,209603.6163,6.083429725
28,6,31.77770833,57.62479164,538.4534722,0.995124654,511.595,12278.28,8734.902142,209637.6514,0,0,0,0,8734.902142,209637.6514,6.167654292
28,7,32.29901566,57.0431418,521.4435345,0.988236246,351.11875,8426.85,8735.546746,209653.1219,0,0,0,0,8735.546746,209653.1219,7.173940068
28,8,32.54506941,58.55326389,518.95,0.984359731,576.2141667,13829.14,8734.515379,209628.3691,0,0,0,0,8734.515379,209628.3691,7.586177292
28,9,32.27131923,58.74937496,529.5472222,0.986590088,463.74625,11129.91,8732.968329,209591.2399,0,0,0,0,8732.968329,209591.2399,8.493316685
28,10,30.59539292,59.23002355,549.2587688,1.002735217,413.8625,9932.7,8736.578113,209677.8747,0,0,0,0,8736.578113,209677.8747,9.777434957
28,11,29.11624267,58.5602809,543.9559093,1.009907485,413.8625,9932.7,8736.578113,209677.8747,0,0,0,0,8736.578113,209677.8747,11.50455286
28,12,25.81055673,57.8385276,415.4225282,1.03470252,464.4416667,11146.6,8720.463008,209291.1122,0,0,0,0,8720.463008,209291.1122,12.41011036
28,13,26.85833328,58.51416667,471.0638889,1.028840397,462.9425,11110.62,8735.159983,209643.8396,0,0,0,0,8735.159983,209643.8396,13.13147783
28,14,31.58777773,58.17541669,450.0555556,0.993700712,576.2141667,13829.14,8730.905596,209541.7343,0,0,0,0,8730.905596,209541.7343,15.28119643
28,15,26.59694435,58.17618059,434.8368056,1.039833142,335.5795833,8053.91,8736.578113,209677.8747,0,0,0,0,8736.578113,209677.8747,16.40922705
28,16,28.30361336,58.42900896,457.4474105,1.03395169,511.0591667,12265.42,8715.048333,209161.16,5.7918,139.0032,2.34975,56.394,8723.189883,209356.5572,19.3523324
28,17,28.16372352,58.15664753,444.2055556,1.042350553,546.7433333,13121.84,6100.275992,146406.6238,925.37795,22209.0708,435.0301042,10440.7225,7460.684046,179056.4171,23.13649535
28,18,31.20611095,59.48750002,450.45,1.031025921,478.21375,11477.13,6090.606929,146174.5663,923.5163,22164.3912,434.2468542,10421.9245,7448.370083,178760.882,26.73038341
28,19,32.4595354,59.63854646,477.4114943,1.046115323,572.4633333,13739.12,6104.6593,146511.8232,925.79165,22218.9996,435.2259167,10445.422,7465.676867,179176.2448,32.1189666
28,20,31.08500985,59.79189174,466.6443965,1.025911753,1505.731667,36137.56,3066.639863,73599.3567,466.44675,11194.722,219.31,5263.44,3752.396613,90057.5187,39.18258042
28,21,31.35494806,59.99387363,445.2215042,1.049766432,1639.865833,39356.78,3065.995258,73583.8862,466.03305,11184.7932,219.1141875,5258.7405,3751.142496,90027.4199,44.2883465
28,22,27.5364582,58.42361112,441.4032133,1.128665917,1551.91,37245.84,3065.092813,73562.2275,466.17095,11188.1028,219.3752708,5265.0065,3750.639033,90015.3368,53.667722
28,23,27.901224,58.78386301,457.9650071,1.156524996,1162.327917,27895.87,3522.63285,84543.1884,535.67255,12856.1412,251.6190625,6038.8575,4309.924463,103438.1871,64.87549851
28,24,25.26162117,59.96789992,451.4244285,1.189203993,137.1954167,3292.69,6109.429371,146626.3049,930.825,22339.8,437.6409375,10503.3825,7477.895308,179469.4874,74.00261356
28,25,24.91975806,60.24036399,459.3971504,1.191183319,124.82,2995.68,6109.042608,146617.0226,929.9976,22319.9424,437.3145833,10495.55,7476.354792,179432.515,76.34227497
28,26,25.47895828,60.13486108,428.9625,1.171493021,109.1783333,2620.28,6109.687213,146632.4931,927.7912,22266.9888,436.4007917,10473.619,7473.879204,179373.1009,82.62124507
28,27,27.88177372,59.97578508,406.2435617,1.159526202,111.2133333,2669.12,6113.425917,146722.222,927.2396,22253.7504,435.9438958,10462.6535,7476.609413,179438.6259,86.59150758
